,20210104,20210111,20210118,20210125,20210201,20210208,20210222,20210301,20210308,20210315,20210322,20210329,20210406,20210413,20210420,20210427,20210507,20210514,20210521,20210528,20210604,20210611,20210621,20210628,20210705,20210712,20210719,20210726,20210802,20210809,20210816,20210823,20210830,20210906,20210913,20210922,20210929,20211013,20211020,20211027,20211103,20211110,20211117,20211124,20211201,20211208,20211215,20211222,20211229,20220106,20220113,20220120,20220127,20220210,20220217,20220224,20220303,20220310,20220317,20220324,20220331,20220411,20220418,20220425,20220505,20220512,20220519,20220526,20220602,20220610,20220617,20220624,20220701,20220708,20220715,20220722,20220729,20220805,20220812,20220819,20220826,20220902,20220909,20220919,20220926,20221010,20221017,20221024,20221031,20221107,20221114,20221121,20221128,20221205,20221212,20221219,20221226
SP_5天信号_first_loc_of_min_最小值位置,0.0128387,0.011052015,-0.005681975,0.019707287,0.01900833,-0.031891421,0.008222929,0.014498042,0.007764664,-0.0026619,0.001392933,0.011562206,0.020055071,0.009592306,-0.00580021,0.008654414,0.012625626,0.000679768,-0.003191753,0.004533036,0.009600444,-0.000602944,-0.002474825,0.010305787,-0.015191569,0.006682448,0.014357673,-0.015483278,0.017541086,0.009840001,0.009163211,0.021588162,-0.003175433,0.022664961,-0.012641895,-0.013655044,3.27E-05,0.006707821,-0.028175234,-0.013495002,-0.012718666,-0.012428736,0.006914984,-0.007121644,-0.014833685,-0.001649455,-0.011066148,0.007664147,0.008611691,-0.006727886,0.004979957,0.008315122,0.003485394,0.007900699,0.018012007,0.011313035,0.002898833,-0.001163772,0.005730829,0.008565836,0.021577392,0.017560738,-0.003548815,-0.014199334,-0.014875871,0.008708429,0.004825777,-0.002221526,0.006770515,-0.004118027,-0.005104412,0.014376181,-0.000965054,0.01546077,-0.001209279,-0.001974598,-0.004897065,0.009729803,0.000566295,0.019126276,0.012265038,-0.001617404,0.010000704,0.000366724,0.019063163,-0.010927101,-0.002650064,-0.025011511,0.015557135,-0.01820063,-0.007023926,0.016448649,-0.00490154,-0.002097184,0.008398378,0.004018659,0.006319341
SP_5天信号_first_loc_of_min_最小值位置,0.009728786,0.002070945,-0.009798451,0.011577254,0.007139088,-0.016638746,0.000188059,0.011954959,0.011914043,-0.003009894,0.000857207,0.005297573,0.012411239,-0.005335083,0.000376381,0.004077591,0.012405029,-0.002327333,-0.002598501,0.003075202,0.009928515,0.000365216,-0.005573557,0.01219825,-0.002363271,0.001486579,0.001519103,-0.001709982,0.005472765,-0.003768941,0.007971874,0.006043439,0.006049778,0.01040668,-0.010297889,0.003699633,0.00231322,0.004431924,-0.025722368,-0.011845778,-0.00254342,-0.005132864,0.007599498,0.001668546,-0.016447787,-0.004427574,-0.007975806,-0.002036743,0.004170737,-0.003378373,0.00915871,0.003903062,-0.002579188,0.001617829,0.003687571,0.013427002,0.007154806,-0.001556073,-0.001343399,0.012335509,0.017291523,0.004152169,0.000164767,-0.012396607,-0.003599277,0.006941401,0.008673859,-0.003502374,0.006568932,0.004164486,-0.004352525,0.009370116,0.003732973,-0.00107541,-0.00232527,-0.002073164,-0.003051958,0.00641127,-0.000221177,0.001815803,0.005588909,0.003562979,0.003072026,-0.004348089,0.021343836,0.001801275,0.001928667,-0.017513525,0.008887345,-0.010189935,-0.003063,0.008990588,-0.001619969,-0.001563199,0.015216618,0.001210428,0.005139493
SP_5天信号_first_loc_of_min_最小值位置,0.002620759,0.008980039,0.004165967,0.008130033,0.011487389,-0.015426198,0.008961619,0.002369639,-0.004149379,-0.000739405,-0.000442043,0.005377232,0.007140605,0.014528337,-0.006486878,0.003003563,0.000220597,0.003007101,-0.000593251,0.001457834,-0.000328071,-0.001046424,0.00307623,-0.001430338,-0.012748443,0.005195869,0.013076594,-0.011584377,0.011871843,0.013454501,0.001343131,0.014994195,-0.009057052,0.012258281,-0.003336542,-0.019004673,-0.002653022,0.002002052,-0.00262885,-0.001484206,-0.00844612,-0.007612109,2.93E-05,-0.008790189,0.001614101,0.002778119,-0.003090342,0.00970089,0.004440954,-0.003349514,-0.004178753,0.00441206,0.006064582,0.00628287,0.01422467,-0.001993542,-0.004255973,0.000637702,0.007066093,-0.003819008,0.00659498,0.015158511,-0.002883603,-0.012461323,-0.011664195,0.001833984,-0.003813678,0.001280848,0.000201583,-0.008162564,-0.000798008,0.005031179,-0.005586704,0.01653618,0.001115991,9.86E-05,-0.001845108,0.002601598,0.00161769,0.019813383,0.00696709,-0.005426374,0.00648221,0.004714813,-0.002280673,-0.012728375,-0.004641787,-0.009143776,0.005901673,-0.008603866,-0.003970255,0.007458061,-0.003281571,-0.000533986,-0.006821627,0.003321077,0.000696008
SP_5天信号_kurtosis_峰度,0.009071115,0.007581093,-0.003173053,0.015506113,0.026347135,-0.016486859,-0.001329174,0.016258531,0.004281197,-0.005673597,-0.003319318,0.00406305,0.013999185,0.003864629,-0.004026557,0.000387181,0.007488216,-0.002396116,0.003739439,0.00059699,0.007844868,-0.003187617,-0.002226386,0.006031356,-0.005104735,0.009513068,0.007308721,-0.012910451,0.007674294,0.015774509,0.005605229,0.008759096,-0.004673851,0.014185395,-0.013849297,-0.013674527,0.002745046,-0.001055016,-0.023900874,-0.014517387,-0.003948768,-0.00616526,0.002091805,-0.007907609,-0.007182743,-0.005575652,-0.002702499,0.002766895,0.011423903,0.00574913,0.023129372,0.011767663,0.01677162,0.012724478,0.017796547,0.017437305,0.000810613,-0.004682527,0.008607241,0.011558846,0.021009117,0.014212571,0.002672815,-0.005807358,-0.010047866,0.008803927,0.004362807,-0.004715077,0.005023161,0.004164512,-0.004048041,0.012869999,0.004278543,-0.00149478,0.006228339,-0.000953924,0.004368422,0.003811645,0.016918164,0.024278754,0.005526262,-0.004287214,0.007482506,-3.58E-05,0.009416951,0.001295396,0.001912472,-0.022735895,0.015811011,-0.008167873,-0.003020665,0.009657232,0.008116186,0.005974905,0.013594202,0.017786906,0.006876196
SP_5天信号_kurtosis_峰度,0.008731274,0.006222117,0.00202168,0.009389687,0.016276818,-0.010873606,-0.001365282,0.009783443,-9.05E-05,-0.006585727,-0.005071931,0.00015442,0.003725511,0.002443633,0.000606274,0.004435943,0.00436363,0.000824678,0.005469201,-0.003455384,0.003796934,0.000614882,0.004217379,0.002197727,-0.0046898,0.009766791,0.004340682,-0.006183705,0.002599192,0.012106701,0.002597053,0.007230441,-0.002830733,0.007476397,-0.004292764,-0.0106383,-0.002543601,0.001395849,-0.017167677,-0.003840631,0.001869589,-0.004538799,-0.002595642,-0.000805653,-0.012644021,-0.005886784,-0.001488892,-0.000812973,0.010486062,0.006049215,0.012713179,0.006901851,0.00870347,0.001806328,0.004617028,0.005664858,-0.00326324,-0.003552673,-0.00227513,0.010598396,0.016574548,0.006898503,0.008913183,-0.013257766,-0.001926746,-0.001865143,0.001845242,-0.008779116,-0.006512366,0.002752534,-0.00867809,0.004829567,0.001734998,-0.002718143,0.008346106,-0.003642725,-0.002508265,0.001247886,0.009113137,0.010855486,0.00713581,-0.006130228,-0.000644906,-0.00065806,0.003653763,0.000403378,-0.000525876,-0.016612585,0.004796519,-0.002871656,0.001471807,0.00959209,0.004252274,0.002759322,0.006781406,0.01642332,0.003594218
SP_5天信号_kurtosis_峰度,0.000473204,0.000897286,-0.003956456,0.006116426,0.010263398,-0.006503713,-0.000596851,0.006129534,0.004371665,0.000769283,0.001890458,0.008015713,0.00967526,0.002379389,-0.004720841,-0.00746459,0.003499935,-0.002381126,-0.001729762,0.004052374,0.004061914,-0.004017323,-0.006483669,0.003941111,-0.000440729,-0.000267237,0.005629412,-0.005614025,0.00486862,0.004002971,0.003241954,0.000362208,0.000581492,0.006648467,-0.009126526,-0.002349892,0.00534048,-0.001734411,-0.006979314,-0.011445454,-0.005809213,-0.000919916,0.004687447,-0.007101956,0.005461278,0.000311132,-0.001213607,0.003579868,0.000937841,-0.000300085,0.010416193,0.004865811,0.00806815,0.01091815,0.013017366,0.011772447,0.004073853,-0.000298599,0.011250386,0.001407593,0.005108269,0.008507422,-0.005468772,-0.006700663,-0.007865007,0.010514644,0.002456527,0.004072161,0.011535528,0.00096974,0.00463005,0.008040432,0.002929642,0.001223363,-0.00212356,0.002167554,0.005778625,0.002568204,0.007813844,0.014340661,-0.001757273,0.0018734,0.007897609,0.000866322,0.005815857,0.000650291,0.001830703,-0.005876828,0.011534194,-0.006694122,-0.004872735,6.51E-05,0.003863912,0.003215583,0.006812796,0.001592921,0.003240774
SP_5天信号_longest_above_mean_均值上的最长连续自列长度,0.008955066,0.004907082,-0.000243848,0.010750937,0.01853043,-0.024536531,0.004313525,0.020601657,0.007864977,-0.00075352,0.005511423,0.008460696,0.010179437,0.005495347,-0.004140204,0.006140685,-1.30E-05,0.001094651,-0.000400039,0.003376061,0.010287294,-0.00430076,-0.004747591,0.006279909,-0.015309882,0.008058982,0.00743377,-0.010176134,0.004113837,0.008954843,0.006665343,0.011070565,-0.00313181,0.024370214,-0.009171261,-0.011362619,-0.005152365,0.004152152,-0.0321522,-0.01937655,-0.010984895,-0.0139625,0.008297282,-0.010137162,-0.008421377,0.000196166,-0.00876193,0.005674292,0.008780309,0.011802648,0.013053515,0.008988317,0.016111825,0.005162133,0.010814221,0.012215084,0.005733266,-0.001743694,0.010792819,0.011784028,0.019532985,0.012222511,0.006110607,-0.011715519,-0.01139121,0.004610619,-0.000869525,-0.006675401,0.010407788,-0.000639382,-0.003798025,0.014194408,9.98E-05,0.008210971,0.00197003,0.000282363,0.00250331,0.007481688,0.008327432,0.02608288,0.009289288,-0.008019108,0.006589319,-0.000112227,0.011353329,-0.000963373,0.00518655,-0.018313208,0.020333128,-0.009650188,0.003372949,0.013290156,0.006273198,0.000168772,0.022156017,0.011183398,0.000132361
SP_5天信号_longest_above_mean_均值上的最长连续自列长度,0.009102298,-0.010313951,-0.006370292,0.003857576,0.010429348,-0.014218442,0.003602225,0.007965907,0.004316664,-0.00089977,0.006680077,-0.0008734,0.003129961,0.001001422,-0.001853884,0.009762752,0.003771073,0.002677008,0.002575734,-0.001973722,-0.000792027,0.005186599,-0.001441738,0.00489411,-0.011841946,0.005436134,0.010379727,-0.008797279,-0.002621204,0.012429115,0.008907232,0.004123245,-0.004971684,0.009182104,0.004638263,-0.004861698,-0.001051903,0.002859033,-0.020635567,-0.009742244,0.002081433,-0.009491567,0.002773206,-0.005217919,-0.009581158,0.004666712,-0.005469585,0.007131941,0.002085215,0.014153638,-0.001232383,-0.002177752,0.003901358,0.002709652,0.006663197,-0.002209289,0.003280864,-0.003086294,-0.001159181,0.0037489,0.008857867,0.01242658,-0.001674738,-0.022910115,-0.011669739,0.003679465,-0.002442502,-0.0071271,0.010639017,0.003469805,-0.001596696,0.010244329,-0.002839924,0.013178103,0.002885515,-0.002287046,0.004239628,0.007327033,0.002732766,0.002605255,0.002280255,-0.008957933,-0.00057252,0.000928275,0.014453489,-0.004379847,-0.003456008,-0.007128521,0.010948363,-0.006231777,0.002998366,0.013597537,-0.00370063,-0.00039563,0.013548985,0.004743387,0.005633687
SP_5天信号_longest_above_mean_均值上的最长连续自列长度,-0.001556822,0.015553241,0.006830396,0.00692031,0.008580139,-0.010734252,0.001545771,0.012257877,0.003548313,-4.00E-05,-0.00121147,0.009334096,0.006725624,0.0045668,-0.003705594,-0.003467973,-0.004196626,-0.00150541,-0.003027352,0.003974014,0.010835354,-0.009369689,-0.001044497,0.001206446,-0.002841627,0.002982948,-0.00023182,0.000666904,0.006893532,-0.003474272,-0.002241889,0.005873989,0.002188583,0.015534174,-0.013995975,-0.006572575,-0.004332725,0.001362358,-0.011662259,-0.009930264,-0.010169589,-0.004470933,0.005524075,-0.004919243,0.001159782,-0.004470546,-0.003292345,-0.001457649,0.006695093,-0.00235099,0.014285899,0.011166069,0.012210467,0.00245248,0.003947484,0.014424374,0.002452403,0.001725485,0.011988845,0.009318075,0.010272677,-0.000514463,0.007358517,-0.003085436,6.91E-05,0.000982429,0.001572977,0.000451699,-0.000231229,-0.004127781,-0.002273218,0.003950079,0.001596844,-0.005035077,-0.000555418,0.002221859,-0.002184541,0.00017647,0.005916193,0.023767715,0.006643314,0.000257996,0.005931257,-0.000473226,-0.002958804,0.003416474,0.008409302,-0.012315565,0.009950678,-0.00325561,-0.000674691,-0.000322925,0.009968751,0.00061744,0.009355362,0.006615582,-0.004661292
SP_5天信号_longest_below_mean_均值下的最长连续自列长度,0.00447403,0.012226569,-0.003820796,0.01747679,0.021431787,-0.024604824,-0.008640437,0.01676146,0.005495135,-0.010454386,0.001322603,0.009236523,0.016723989,0.013261147,-0.00229112,0.000197768,-0.010539364,0.011317695,0.00478131,-0.003710425,0.001853598,0.010097165,0.00389132,0.014538658,-0.003722901,0.011456998,0.009195184,-0.005002885,0.012486086,0.012993994,0.008696441,0.033405061,-0.013031741,0.013603528,-0.022777033,-0.006137711,0.01641011,-0.011271167,-0.024273138,-0.008720902,-0.009813738,-0.008607204,0.000490122,-0.013268402,0.001176631,-0.002095445,-0.000350217,-0.001203618,0.008208223,0.004168755,0.012119665,0.009971975,0.02441935,0.003158984,0.002610813,0.019228807,-0.00131037,0.004839275,0.013001219,0.006088437,0.021606027,0.013255336,0.004953242,-0.004720375,-0.011947057,0.001673084,0.001174357,-0.007079874,0.002216679,0.023581195,-0.002082367,0.01459712,0.003932877,0.002291151,-0.004471091,-0.001831798,-0.004391233,0.005039284,0.018200523,0.026258113,0.011325836,0.000470273,0.009454163,0.004891209,0.010630263,0.003143889,-0.000606171,-0.035768951,0.008456221,-0.002959769,-0.005182511,0.013719505,0.008972419,0.012498921,0.00813819,0.022513553,0.002576343
